task,layer,attn_audio_frac,uniform_frac,view,step,model
octave_id,26.0,0.28369140625,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
octave_id,27.0,0.3079427083333333,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
octave_id,28.0,0.2737630208333333,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
octave_id,29.0,0.2296549479166666,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
octave_id,30.0,0.2002766927083333,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
octave_id,31.0,0.20654296875,0.5658639342316564,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,0.0,0.0754957932692307,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,1.0,0.2030498798076923,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,2.0,0.1900540865384615,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,3.0,0.4095552884615384,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,4.0,0.40234375,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,5.0,0.4059495192307692,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,6.0,0.3819110576923077,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,7.0,0.3640324519230769,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,8.0,0.2934945913461538,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,9.0,0.2701322115384615,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,10.0,0.3108473557692308,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,11.0,0.3252704326923077,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,12.0,0.2835787259615384,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,13.0,0.2663762019230769,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,14.0,0.2646484375,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,15.0,0.2827524038461538,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,16.0,0.2162710336538461,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,17.0,0.2859074519230769,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,18.0,0.2759164663461538,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,19.0,0.3125,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,20.0,0.3215144230769231,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,21.0,0.3303786057692308,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,22.0,0.3078425480769231,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,23.0,0.3345853365384615,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,24.0,0.3100961538461538,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,25.0,0.3395432692307692,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,26.0,0.3276742788461538,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,27.0,0.3336838942307692,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,28.0,0.298828125,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,29.0,0.2560096153846153,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,30.0,0.2132662259615384,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,31.0,0.2135667067307692,0.5885717276384914,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,0.0,0.1113688151041666,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,1.0,0.229736328125,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,2.0,0.20654296875,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,3.0,0.49658203125,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,4.0,0.4957682291666667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,5.0,0.5027669270833334,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,6.0,0.4723307291666667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,7.0,0.44970703125,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,8.0,0.36865234375,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,9.0,0.35693359375,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,10.0,0.3968098958333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,11.0,0.4055989583333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,12.0,0.34423828125,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,13.0,0.3313802083333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,14.0,0.3016764322916667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,15.0,0.34619140625,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,16.0,0.2657063802083333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,17.0,0.3439127604166667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,18.0,0.33740234375,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,19.0,0.3636067708333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,20.0,0.3766276041666667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,21.0,0.3904622395833333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,22.0,0.3746744791666667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,23.0,0.3873697916666667,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,24.0,0.35107421875,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,25.0,0.3935546875,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,26.0,0.33447265625,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,27.0,0.39501953125,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,28.0,0.32958984375,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,29.0,0.2796223958333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,30.0,0.2630208333333333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
progression_id,31.0,0.2622884114583333,0.7083693136863638,by_layer,,Qwen_Qwen2-Audio-7B-Instruct
beats_per_bar,,0.3592529296875,0.777357360608716,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
beats_per_bar,,0.3501358032226562,0.7754260159470787,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
chord_quality,,0.2987569173177083,0.643431804182057,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
chord_quality,,0.2959925333658854,0.6406267428856774,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
instrument_id,,0.3043924967447917,0.6092039331635264,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
instrument_id,,0.2933502197265625,0.6060733419523227,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
interval_id,,0.2650146484375,0.6038436628967109,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
interval_id,,0.2627449035644531,0.6009486324876859,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
key_id,,0.3485387166341145,0.7048527301765359,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
key_id,,0.3439839680989583,0.7023905898617643,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
key_id,,0.360076904296875,0.7050359712230215,by_step,2.0,Qwen_Qwen2-Audio-7B-Instruct
key_id,,0.332183837890625,0.7025089605734767,by_step,3.0,Qwen_Qwen2-Audio-7B-Instruct
mode_id,,0.3374608357747395,0.7221310784366523,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
mode_id,,0.3346048990885417,0.7197403999597705,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
note_count,,0.3013585408528645,0.6099779148955055,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
note_count,,0.2977638244628906,0.6070949559267317,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
octave_id,,0.2846577962239583,0.5672214130777536,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
octave_id,,0.284253438313802,0.5645064553855591,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,,0.2930857340494792,0.5909532209348386,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,,0.2942352294921875,0.5880072051297892,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
pitch_note_id,,0.297698974609375,0.5776699029126213,by_step,2.0,Qwen_Qwen2-Audio-7B-Instruct
progression_id,,0.3529866536458333,0.709498075191029,by_step,0.0,Qwen_Qwen2-Audio-7B-Instruct
progression_id,,0.351056416829427,0.7072405521816986,by_step,1.0,Qwen_Qwen2-Audio-7B-Instruct
beats_per_bar,0.0,0.0456034342447916,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,1.0,0.0657958984375,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,2.0,0.1100260416666666,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,3.0,0.0953369140625,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,4.0,0.0306803385416666,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,5.0,0.0398152669270833,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,6.0,0.0247599283854166,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,7.0,0.0517171223958333,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,8.0,0.0492451985677083,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,9.0,0.072265625,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,10.0,0.0215911865234375,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,11.0,0.032867431640625,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,12.0,0.0389912923177083,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,13.0,0.0263519287109375,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,14.0,0.0352325439453125,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,15.0,0.0156351725260416,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,16.0,0.0120391845703125,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,17.0,0.0152994791666666,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,18.0,0.0236460367838541,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,19.0,0.0228678385416666,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,20.0,0.0286763509114583,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,21.0,0.03204345703125,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,22.0,0.021575927734375,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,23.0,0.0189310709635416,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,24.0,0.0155792236328125,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,25.0,0.0138142903645833,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,26.0,0.0169270833333333,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
beats_per_bar,27.0,0.0263112386067708,0.7881571276911377,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,0.0,0.03363037109375,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,1.0,0.0517374674479166,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,2.0,0.09332275390625,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,3.0,0.0777994791666666,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,4.0,0.039337158203125,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,5.0,0.0417378743489583,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,6.0,0.0255482991536458,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,7.0,0.0553385416666666,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,8.0,0.052154541015625,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,9.0,0.0809733072916666,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,10.0,0.0223541259765625,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,11.0,0.0338033040364583,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,12.0,0.04156494140625,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,13.0,0.035369873046875,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,14.0,0.0321756998697916,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,15.0,0.0165049235026041,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,16.0,0.0167999267578125,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,17.0,0.0186665852864583,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,18.0,0.0212351481119791,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,19.0,0.0395711263020833,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,20.0,0.0408528645833333,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,21.0,0.0570882161458333,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,22.0,0.03448486328125,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,23.0,0.032623291015625,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,24.0,0.023773193359375,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,25.0,0.0213114420572916,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,26.0,0.0260416666666666,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
chord_quality,27.0,0.0326436360677083,0.6593141662958137,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,0.0,0.0333251953125,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,1.0,0.0483601888020833,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,2.0,0.0936686197916666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,3.0,0.0673014322916666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,4.0,0.043182373046875,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,5.0,0.0458882649739583,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,6.0,0.0269063313802083,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,7.0,0.0597737630208333,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,8.0,0.0651041666666666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,9.0,0.1033528645833333,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,10.0,0.0303141276041666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,11.0,0.0464274088541666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,12.0,0.0486857096354166,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,13.0,0.0416158040364583,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,14.0,0.0546061197916666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,15.0,0.0266316731770833,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,16.0,0.026702880859375,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,17.0,0.0296834309895833,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,18.0,0.0285847981770833,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,19.0,0.0555419921875,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,20.0,0.0625813802083333,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,21.0,0.06658935546875,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,22.0,0.0435791015625,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,23.0,0.0414632161458333,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,24.0,0.029083251953125,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,25.0,0.0270487467447916,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,26.0,0.0388590494791666,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
instrument_id,27.0,0.04150390625,0.6270219458699466,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,0.0,0.03179931640625,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,1.0,0.0449015299479166,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,2.0,0.087646484375,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,3.0,0.0720011393229166,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,4.0,0.0414225260416666,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,5.0,0.04827880859375,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,6.0,0.0261332194010416,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,7.0,0.0578816731770833,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,8.0,0.0591532389322916,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,9.0,0.08489990234375,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,10.0,0.0263926188151041,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,11.0,0.0389506022135416,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,12.0,0.047515869140625,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,13.0,0.0362040201822916,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,14.0,0.0339508056640625,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,15.0,0.0196736653645833,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,16.0,0.0168863932291666,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,17.0,0.0213165283203125,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,18.0,0.0220794677734375,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,19.0,0.0330301920572916,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,20.0,0.034454345703125,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,21.0,0.0474751790364583,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,22.0,0.0319925944010416,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,23.0,0.0267130533854166,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,24.0,0.023468017578125,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,25.0,0.0196075439453125,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,26.0,0.0229085286458333,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
interval_id,27.0,0.0273844401041666,0.6202829446099279,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,0.0,0.041107177734375,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,1.0,0.05877685546875,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,2.0,0.1068929036458333,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,3.0,0.0979817708333333,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,4.0,0.049072265625,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,5.0,0.0503946940104166,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,6.0,0.0277811686197916,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,7.0,0.0586751302083333,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,8.0,0.0548197428385416,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,9.0,0.0823974609375,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,10.0,0.0246378580729166,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,11.0,0.03692626953125,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,12.0,0.0424092610677083,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,13.0,0.0349884033203125,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,14.0,0.0362345377604166,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,15.0,0.0203348795572916,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,16.0,0.0176544189453125,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,17.0,0.0210927327473958,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,18.0,0.0257466634114583,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,19.0,0.0412699381510416,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,20.0,0.043121337890625,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,21.0,0.0582478841145833,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,22.0,0.0373636881510416,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,23.0,0.0340677897135416,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,24.0,0.02227783203125,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,25.0,0.0207977294921875,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,26.0,0.0255635579427083,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
key_id,27.0,0.028900146484375,0.7187126247208209,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,0.0,0.0566507975260416,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,1.0,0.07666015625,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,2.0,0.1524251302083333,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,3.0,0.1138509114583333,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,4.0,0.07177734375,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,5.0,0.0684712727864583,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,6.0,0.036956787109375,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,7.0,0.09405517578125,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,8.0,0.0890096028645833,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,9.0,0.1170654296875,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,10.0,0.0409749348958333,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,11.0,0.0710042317708333,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,12.0,0.0769246419270833,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,13.0,0.052978515625,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,14.0,0.05755615234375,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,15.0,0.0252838134765625,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,16.0,0.025360107421875,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,17.0,0.0329996744791666,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,18.0,0.0355936686197916,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,19.0,0.0495096842447916,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,20.0,0.06005859375,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,21.0,0.07098388671875,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
mode_id,22.0,0.0684407552083333,0.7355756185767812,by_layer,,Qwen_Qwen2.5-Omni-7B
